time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-06-24T05:36:23.860Z,27.1775,53.1955,10,4.4,mb,36,79,3.502,0.89,us,us6000hyku,2022-08-28T03:20:54.040Z,"51 km SE of Mohr, Iran",earthquake,3.3,1.9,0.117,21,reviewed,us,us
2022-06-24T01:27:26.833Z,26.5953,54.1246,10,4.1,mb,36,85,2.493,0.95,us,us7000hjt1,2022-08-28T03:20:50.040Z,"11 km ENE of K?sh, Iran",earthquake,8.8,1.9,0.107,25,reviewed,us,us
2022-06-22T19:59:13.067Z,27.1648,53.2063,10,4.3,mb,62,64,3.486,0.79,us,us7000hjdz,2022-08-28T03:20:17.040Z,"53 km SE of Mohr, Iran",earthquake,8.9,1.8,0.086,38,reviewed,us,us
2022-06-22T18:13:40.668Z,27.1207,54.3571,10,4.1,mb,34,68,2.73,0.66,us,us7000hjd4,2022-08-28T03:20:16.040Z,"64 km SSE of Ger?sh, Iran",earthquake,10.2,1.8,0.145,13,reviewed,us,us
2022-06-22T08:35:22.099Z,27.2177,53.221,10,4.9,mb,82,47,3.509,0.86,us,us7000hj9a,2022-08-28T03:20:08.040Z,"50 km SE of Mohr, Iran",earthquake,7.6,1.8,0.05,147,reviewed,us,us
2022-06-22T06:06:29.606Z,26.5926,54.2709,10,4.4,mb,37,76,2.393,0.68,us,us7000hkkm,2022-08-28T03:20:04.040Z,"25 km E of K?sh, Iran",earthquake,5.3,1.9,0.143,14,reviewed,us,us
2022-06-22T02:38:53.212Z,26.7734,54.3449,10,4.2,mb,42,77,2.473,0.56,us,us7000hj61,2022-08-28T03:19:57.040Z,"40 km NE of K?sh, Iran",earthquake,5.5,1.8,0.108,24,reviewed,us,us
2022-06-22T01:26:42.573Z,27.2045,53.2628,10,4.3,mb,60,84,3.472,0.54,us,us7000hj5x,2022-08-28T03:19:56.040Z,"54 km SE of Mohr, Iran",earthquake,8.8,1.9,0.083,41,reviewed,us,us
2022-06-21T21:09:37.116Z,27.2359,53.2837,10,5.4,mww,112,46,3.478,0.68,us,us7000hj3x,2022-08-28T03:19:51.040Z,"53 km SE of Mohr, Iran",earthquake,7.6,1.8,0.098,10,reviewed,us,us
2022-06-21T07:05:05.129Z,26.6386,54.2184,10,4.3,mb,28,85,2.459,0.9,us,us7000hiy7,2022-08-28T03:19:33.040Z,"21 km ENE of K?sh, Iran",earthquake,10.3,1.9,0.142,14,reviewed,us,us
2022-06-20T22:00:48.414Z,26.9623,54.494,10,4,mb,22,100,2.53,0.43,us,us7000hjy4,2022-08-28T03:19:27.040Z,"59 km NW of Bandar-e Lengeh, Iran",earthquake,8.5,1.9,0.126,17,reviewed,us,us
2022-06-20T02:38:27.791Z,26.6211,54.1969,10,4.3,mb,18,90,2.461,0.71,us,us7000hjx6,2022-08-28T03:19:05.040Z,"19 km ENE of K?sh, Iran",earthquake,6.6,2,0.168,10,reviewed,us,us
2022-06-18T17:01:42.570Z,26.5991,54.1979,10,4.4,mb,115,74,2.446,0.59,us,us7000hiej,2022-08-28T03:18:29.040Z,"18 km ENE of K?sh, Iran",earthquake,7.47,1.851,0.058,92,reviewed,us,us
2022-06-18T16:44:48.965Z,26.642,54.228,10,4.9,mb,60,76,2.455,0.77,us,us7000hied,2022-08-28T03:18:28.040Z,"22 km ENE of K?sh, Iran",earthquake,2.7,1.9,0.051,121,reviewed,us,us
2022-06-18T00:03:05.014Z,26.7099,54.2317,10,4,mb,44,79,2.499,0.57,us,us7000hi9g,2022-08-28T03:18:14.040Z,"27 km NE of K?sh, Iran",earthquake,6.4,1.7,0.09,33,reviewed,us,us
2022-06-17T13:08:37.691Z,26.6036,54.2059,10,4.3,mb,60,77,2.443,0.58,us,us7000hi3t,2022-08-21T00:18:16.040Z,"19 km ENE of K?sh, Iran",earthquake,8.2,1.9,0.077,48,reviewed,us,us
2022-06-16T23:48:06.456Z,26.6947,54.235,10,4.2,mb,64,44,2.486,0.65,us,us7000hhzq,2022-08-21T00:18:04.040Z,"26 km NE of K?sh, Iran",earthquake,4.9,1.9,0.073,52,reviewed,us,us
2022-06-16T04:44:48.738Z,26.3279,54.4996,10,4.1,mb,30,121,2.065,0.43,us,us7000hj0w,2022-08-21T00:17:47.040Z,"45 km SW of Bandar-e Lengeh, Iran",earthquake,7.29,1.904,0.145,13,reviewed,us,us
2022-06-16T00:40:48.001Z,26.671,54.353,10,4.6,mb,123,74,2.395,0.45,us,us7000hhp7,2022-08-21T00:17:44.040Z,"35 km ENE of K?sh, Iran",earthquake,7.3,1.8,0.055,98,reviewed,us,us
2022-06-16T00:26:01.384Z,26.7059,54.2298,10,4,mb,33,116,2.498,0.65,us,us7000hj0x,2022-08-21T00:17:43.040Z,"26 km NE of K?sh, Iran",earthquake,9.4,1.9,0.122,18,reviewed,us,us
2022-06-16T00:23:02.819Z,26.6148,54.2823,10,4.4,mb,81,76,2.401,0.38,us,us7000hhp4,2022-08-21T00:17:43.040Z,"26 km ENE of K?sh, Iran",earthquake,8.2,1.9,0.068,61,reviewed,us,us
2022-06-15T23:52:06.819Z,26.6164,54.259,10,4,mb,29,118,2.417,0.74,us,us7000hhnx,2022-08-21T00:17:42.040Z,"24 km ENE of K?sh, Iran",earthquake,5.5,1.9,0.139,14,reviewed,us,us
2022-06-15T20:58:12.558Z,26.6005,54.2381,10,4.3,mb,42,76,2.42,1.07,us,us7000hhma,2022-08-21T00:17:40.040Z,"22 km ENE of K?sh, Iran",earthquake,6.4,1.7,0.113,22,reviewed,us,us
2022-06-15T18:23:07.713Z,26.715,54.2223,10,4,mb,30,116,2.509,1.11,us,us7000his6,2022-08-21T00:17:38.040Z,"26 km NE of K?sh, Iran",earthquake,9.3,1.9,0.129,16,reviewed,us,us
2022-06-15T18:07:50.679Z,26.5445,54.222,10,4,mb,32,120,2.394,0.97,us,us7000hhl5,2022-08-21T00:17:38.040Z,"20 km E of K?sh, Iran",earthquake,7.8,1.9,0.125,17,reviewed,us,us
2022-06-15T14:32:13.900Z,26.4707,54.2449,10,4.1,mb,24,121,2.33,0.36,us,us7000hirw,2022-08-21T00:17:36.040Z,"24 km ESE of K?sh, Iran",earthquake,10.1,1.9,0.157,11,reviewed,us,us
2022-06-15T14:26:17.374Z,26.6795,54.2001,10,4.4,mb,62,117,2.499,0.57,us,us7000hhjd,2022-08-21T00:17:36.040Z,"22 km NE of K?sh, Iran",earthquake,4.1,1.9,0.082,42,reviewed,us,us
2022-06-15T13:16:41.072Z,26.6371,54.2492,10,4.4,mb,97,73,2.438,0.41,us,us7000hhiz,2022-08-21T00:17:33.040Z,"24 km ENE of K?sh, Iran",earthquake,8.1,1.9,0.065,69,reviewed,us,us
2022-06-15T11:50:32.167Z,26.5655,54.1404,10,4.4,mb,44,120,2.463,0.65,us,us7000hhij,2022-08-21T00:17:31.040Z,"12 km E of K?sh, Iran",earthquake,6.8,1.8,0.095,32,reviewed,us,us
2022-06-15T09:37:48.555Z,26.516,54.1052,10,4.1,mb,37,122,2.455,0.53,us,us7000hhi3,2022-08-21T00:17:28.040Z,"9 km ESE of K?sh, Iran",earthquake,6.2,1.9,0.107,24,reviewed,us,us
2022-06-15T06:48:54.084Z,26.6531,54.2387,10,4.9,mb,92,47,2.455,0.74,us,us7000hhhk,2022-08-21T00:17:26.040Z,"24 km ENE of K?sh, Iran",earthquake,7.7,1.8,0.051,119,reviewed,us,us
2022-06-15T06:15:41.766Z,26.6727,54.2211,10,4.5,mb,40,75,2.48,0.95,us,us7000hirf,2022-08-21T00:17:26.040Z,"23 km ENE of K?sh, Iran",earthquake,3.8,1.9,0.092,35,reviewed,us,us
2022-06-15T06:06:02.539Z,26.6789,54.212,9,5.5,mww,113,43,2.49,0.88,us,us7000hhhc,2022-08-21T00:17:25.040Z,"23 km NE of K?sh, Iran",earthquake,6.9,0.9,0.061,26,reviewed,us,us
2022-06-15T06:04:39.473Z,26.6549,54.1714,10,4.6,mb,80,76,2.501,0.96,us,us7000hhhb,2022-08-21T00:17:25.040Z,"18 km NE of K?sh, Iran",earthquake,8.3,1.8,0.055,99,reviewed,us,us
2022-06-15T05:59:21.893Z,26.6258,54.2374,10,4.5,mb,70,76,2.438,1,us,us7000hhha,2022-08-21T00:17:25.040Z,"22 km ENE of K?sh, Iran",earthquake,7.9,1.9,0.068,64,reviewed,us,us
2022-06-15T05:55:01.307Z,26.5657,54.1747,10,4.8,mb,82,78,2.439,0.76,us,us7000hhh9,2022-08-21T00:17:24.040Z,"15 km E of K?sh, Iran",earthquake,6.9,1.2,0.057,95,reviewed,us,us
2022-06-14T14:09:43.093Z,26.5651,54.1698,10,4.7,mb,70,78,2.442,0.77,us,us7000hhbb,2022-08-21T00:17:12.040Z,"15 km E of K?sh, Iran",earthquake,7.6,1.9,0.068,69,reviewed,us,us
2022-06-14T13:44:29.920Z,27.7278,55.9837,10,4.4,mb,21,68,2.778,0.45,us,us7000hi5r,2022-08-21T00:17:11.040Z,"66 km NNW of Bandar Abbas, Iran",earthquake,7.7,1.9,0.17,12,reviewed,us,us
2022-06-10T10:43:30.500Z,27.2995,55.3408,10,4,mb,26,101,2.469,0.59,us,us7000hhk4,2022-08-13T21:51:58.040Z,"93 km W of Bandar Abbas, Iran",earthquake,8.4,1.6,0.144,13,reviewed,us,us
2022-06-04T11:02:29.140Z,28.739,51.6285,10,4.1,mb,24,96,5.565,0.48,us,us7000hg73,2022-08-13T21:51:46.040Z,"71 km SE of Bor?zj?n, Iran",earthquake,6.6,1.9,0.158,11,reviewed,us,us
2022-06-04T01:28:03.518Z,28.9103,47.972,10,4.4,mb,58,64,6.476,0.64,us,us7000hets,2022-08-13T21:52:04.040Z,"21 km SSW of Al A?mad?, Kuwait",earthquake,4.8,1.8,0.081,46,reviewed,us,us
2022-06-02T19:33:53.503Z,25.0269,60.9101,10,4.5,mb,72,48,4.271,0.94,us,us7000hega,2022-08-06T22:13:20.040Z,"39 km SE of Chabahar, Iran",earthquake,6.6,1.7,0.059,84,reviewed,us,us
2022-06-02T06:53:24.767Z,28.2163,52.2839,10,4,mb,24,128,4.788,0.44,us,us7000hflf,2022-08-06T22:13:29.040Z,"74 km SSW of F?r?z?b?d, Iran",earthquake,6.9,1.9,0.134,16,reviewed,us,us
2022-06-01T07:49:59.945Z,27.0796,53.9118,10,4.6,mb,72,45,2.961,0.74,us,us7000he10,2022-08-06T22:13:12.040Z,"58 km N of K?sh, Iran",earthquake,8.1,1.8,0.059,86,reviewed,us,us
2022-05-24T13:34:58.565Z,27.1964,53.1071,10,4.1,mb,29,167,3.575,0.33,us,us7000hd40,2022-08-02T19:51:01.040Z,"45 km SSE of Mohr, Iran",earthquake,6.6,1.9,0.131,16,reviewed,us,us
2022-05-23T07:36:46.613Z,28.9568,59.9333,10,5.3,mww,160,44,5.199,0.39,us,us6000hn84,2022-08-02T19:50:42.040Z,"104 km S of No?rat?b?d, Iran",earthquake,7.8,1.8,0.098,10,reviewed,us,us
2022-05-17T22:56:22.035Z,31.6426,50.4038,10,4.3,mb,47,89,5.723,0.93,us,us6000hlw7,2022-07-24T02:39:39.040Z,"69 km SSW of F?rs?n, Iran",earthquake,9.8,1.9,0.09,35,reviewed,us,us
2022-05-17T21:35:11.492Z,30.0322,56.6248,10,4.3,mb,64,94,10.915,0.69,us,us6000hlvp,2022-07-24T02:39:37.040Z,"13 km NNE of Bards?r, Iran",earthquake,9.8,1.9,0.086,38,reviewed,us,us
2022-05-17T14:05:50.047Z,31.6062,50.239,10,4.9,mb,120,40,5.651,0.86,us,us6000hlsd,2022-07-24T02:39:31.040Z,"70 km ENE of R?mhormoz, Iran",earthquake,8.1,1.8,0.05,127,reviewed,us,us
2022-05-17T13:06:58.112Z,31.723,50.3645,10,4.4,mb,43,116,5.642,0.6,us,us6000hlrv,2022-07-24T02:39:29.040Z,"62 km SSW of F?rs?n, Iran",earthquake,11.5,1.9,0.099,32,reviewed,us,us
2022-05-12T06:10:52.595Z,31.3784,56.0822,10,4.1,mb,22,81,6.41,0.78,us,us6000hm1z,2022-07-22T18:31:00.040Z,"40 km NW of Shahrak-e P?bed?n?, Iran",earthquake,6,1.9,0.135,15,reviewed,us,us
2022-05-06T00:48:02.830Z,28.4676,64.35,10,5.1,mb,98,103,8.084,0.85,us,us7000h7er,2022-07-09T21:40:05.040Z,"46 km S of Dalbandin, Pakistan",earthquake,9.5,1.8,0.042,183,reviewed,us,us
2022-05-04T06:34:46.563Z,28.0346,54.8189,10,4.1,mb,33,52,3.317,0.48,us,us7000h8m1,2022-07-09T21:39:57.040Z,"78 km ENE of Ger?sh, Iran",earthquake,9.7,1.9,0.166,10,reviewed,us,us
2022-04-30T20:05:50.929Z,27.1228,54.4698,10,4.2,mb,50,52,2.671,0.53,us,us7000h64c,2022-07-09T21:39:44.040Z,"69 km SSE of Ger?sh, Iran",earthquake,7.7,1.9,0.092,33,reviewed,us,us
2022-04-23T13:14:45.692Z,29.6602,51.9671,10,4.4,mb,46,66,6.021,1.04,us,us6000hfuh,2022-07-05T03:39:42.040Z,"southern Iran",earthquake,7.4,1.6,0.084,41,reviewed,us,us
2022-04-18T03:13:44.354Z,30.7384,49.747,10,4.3,mb,,147,5.524,0.82,us,us6000hfn1,2022-06-26T01:19:06.040Z,"5 km ESE of Om?d?yeh, Iran",earthquake,5.2,1.9,0.142,14,reviewed,us,us
2022-04-17T17:54:04.268Z,31.9679,55.4202,10,4.3,mb,,76,7.03,1.11,us,us7000h2xe,2022-06-26T01:18:56.040Z,"40 km N of B?fq, Iran",earthquake,9.2,1.9,0.105,26,reviewed,us,us
2022-04-14T07:41:08.575Z,27.7448,56.0737,10,4.3,mb,,61,2.79,0.5,us,us7000h23u,2022-06-20T22:08:12.040Z,"65 km NNW of Bandar Abbas, Iran",earthquake,6.6,1.9,0.089,36,reviewed,us,us
2022-04-09T04:38:25.628Z,27.2747,55.296,10,4,mb,,150,2.459,0.69,us,us7000h1v2,2022-06-20T22:08:04.040Z,"89 km NNE of Bandar-e Lengeh, Iran",earthquake,13,2,0.232,6,reviewed,us,us
2022-03-31T04:09:44.716Z,30.5893,49.9703,10,4.7,mb,,70,5.759,0.52,us,us7000gym3,2022-06-04T20:42:27.040Z,"western Iran",earthquake,8.4,1.9,0.058,91,reviewed,us,us
2022-03-25T10:51:33.486Z,24.66,61.5204,10,4.1,mb,,235,4.839,0.6,us,us7000gyhc,2022-05-28T18:35:43.040Z,"48 km SSW of Jiwani, Pakistan",earthquake,14.9,2,0.185,9,reviewed,us,us
2022-03-22T08:02:34.013Z,28.3484,57.3409,10,4.1,mb,,80,3.538,0.98,us,us7000gxbf,2022-05-28T18:35:38.040Z,"115 km SSE of K?h Sef?d, Iran",earthquake,11.7,2,0.145,13,reviewed,us,us
2022-03-20T12:20:49.005Z,30.8499,56.8872,10,4.7,mb,,69,5.913,0.69,us,us6000h66e,2022-05-28T18:35:20.040Z,"31 km E of Zarand, Iran",earthquake,8.6,1.9,0.059,86,reviewed,us,us
2022-03-19T12:25:59.015Z,28.2227,55.3094,10,4.8,mb,,94,9.992,0.48,us,us7000gwu4,2022-05-28T18:35:30.040Z,"95 km SE of D?r?b, Iran",earthquake,9.8,1.9,0.076,53,reviewed,us,us
2022-03-19T12:25:25.923Z,28.2577,55.2753,10,4.7,mb,,72,3.402,0.53,us,us6000h60f,2022-08-06T08:32:28.381Z,"90 km SE of D?r?b, Iran",earthquake,6.5,1.8,0.055,100,reviewed,us,us
2022-03-17T02:48:02.035Z,26.971,54.4447,10,4.1,mb,,225,15.417,0.62,us,us6000h6pl,2022-05-27T14:55:41.040Z,"62 km NE of K?sh, Iran",earthquake,15.8,2,0.175,9,reviewed,us,us
2022-03-17T02:45:02.426Z,26.8796,54.5923,10,4.2,mb,,67,2.411,0.68,us,us6000h6pk,2022-05-27T14:55:41.040Z,"45 km NW of Bandar-e Lengeh, Iran",earthquake,6.1,1.9,0.136,15,reviewed,us,us
2022-03-16T23:34:41.764Z,26.9646,54.5095,10,4.1,mb,,100,2.524,0.52,us,us6000h6gw,2022-05-27T14:55:41.040Z,"58 km NW of Bandar-e Lengeh, Iran",earthquake,7.9,1.7,0.114,21,reviewed,us,us
2022-03-16T23:27:27.332Z,27.026,54.5754,10,4.5,mb,,100,2.538,0.51,us,us6000h5a6,2022-05-27T14:55:30.040Z,"60 km NNW of Bandar-e Lengeh, Iran",earthquake,9.4,1.9,0.115,22,reviewed,us,us
2022-03-16T23:15:47.266Z,27.0219,54.5843,22,5.9,mww,,32,2.53,0.8,us,us6000h58x,2022-05-27T14:55:19.040Z,"59 km NNW of Bandar-e Lengeh, Iran",earthquake,6.8,1.8,0.086,13,reviewed,us,us
2022-03-15T15:43:22.131Z,27.6989,56.5596,10,4.1,mb,,138,2.76,0.76,us,us6000h5ti,2022-05-27T14:55:39.040Z,"63 km NNE of Bandar Abbas, Iran",earthquake,9.4,1.9,0.186,8,reviewed,us,us
2022-03-10T04:41:55.107Z,28.2742,52.6628,10,4.2,mb,,121,7.995,0.74,us,us6000h53x,2022-05-14T21:52:36.040Z,"63 km S of F?r?z?b?d, Iran",earthquake,11.1,1.9,0.187,8,reviewed,us,us
2022-03-08T23:21:38.709Z,27.5532,56.0105,10,4.5,mb,,60,2.603,0.91,us,us6000h36i,2022-05-14T21:52:24.040Z,"48 km NNW of Bandar Abbas, Iran",earthquake,7.9,1.8,0.072,57,reviewed,us,us
2022-03-07T23:30:29.291Z,27.2012,53.2979,10,4.7,mb,,78,3.446,0.62,us,us6000h2x1,2022-05-14T21:52:22.040Z,"56 km SE of Mohr, Iran",earthquake,5.9,1.8,0.052,112,reviewed,us,us
2022-03-04T17:55:37.527Z,32.0854,50.2177,10,4.4,mb,,65,4.818,0.69,us,us6000h23l,2022-05-07T21:32:52.040Z,"37 km WSW of F?rs?n, Iran",earthquake,8.3,1.9,0.061,82,reviewed,us,us
2022-03-04T10:46:14.430Z,27.1518,53.2501,10,4.4,mb,,70,3.448,0.28,us,us6000h20t,2022-05-07T21:32:51.040Z,"57 km SE of Mohr, Iran",earthquake,8.2,1.9,0.072,56,reviewed,us,us
2022-03-02T03:06:58.184Z,28.2601,57.5922,10,4.6,mb,,63,3.527,0.81,us,us6000h19y,2022-05-07T21:32:42.040Z,"119 km SW of Bam, Iran",earthquake,8.8,1.8,0.058,90,reviewed,us,us
2022-02-24T03:30:18.398Z,27.7333,56.19,10,4.2,mb,,63,2.776,0.66,us,us6000gzpb,2022-05-04T13:40:13.040Z,"61 km N of Bandar Abbas, Iran",earthquake,3.8,1.9,0.086,38,reviewed,us,us
2022-02-22T19:55:42.325Z,27.6007,56.3352,10,4.6,mb,,43,2.647,0.59,us,us7000gn1e,2022-05-04T13:39:50.040Z,"46 km N of Bandar Abbas, Iran",earthquake,5.8,1.8,0.051,127,reviewed,us,us
2022-02-20T06:50:57.728Z,28.5112,51.5435,10,4.1,mb,,88,5.475,0.69,us,us6000gzts,2022-05-04T13:38:48.040Z,"85 km SE of Bushehr, Iran",earthquake,7.2,2,0.175,9,reviewed,us,us
2022-02-16T04:39:18.237Z,27.3465,55.6258,10,4.1,mb,,123,2.447,0.89,us,us7000gmta,2022-04-30T14:18:17.040Z,"67 km WNW of Bandar Abbas, Iran",earthquake,8.5,1.9,0.198,7,reviewed,us,us
2022-02-16T02:09:03.266Z,27.5803,56.1635,10,4.3,mb,,63,2.624,0.51,us,us7000gl6t,2022-04-30T14:18:17.040Z,"45 km NNW of Bandar Abbas, Iran",earthquake,4.9,1.9,0.076,49,reviewed,us,us
2022-02-16T00:49:28.901Z,27.3279,55.5554,10,4.3,mb,,117,2.443,0.64,us,us7000gl6b,2022-04-30T14:18:17.040Z,"73 km WNW of Bandar Abbas, Iran",earthquake,9.5,1.9,0.091,34,reviewed,us,us
2022-02-05T05:34:19.968Z,27.7125,53.3455,10,4.1,mb,,105,3.764,0.56,us,us7000gjp7,2022-04-19T17:39:33.040Z,"48 km ENE of Mohr, Iran",earthquake,7.5,1.9,0.145,13,reviewed,us,us
2022-02-02T02:49:21.253Z,29.6736,51.7369,10,4.8,mb,,41,6.161,0.6,us,us7000gh74,2022-04-15T17:57:12.040Z,"10 km NE of K?zer?n, Iran",earthquake,7.6,1.8,0.054,107,reviewed,us,us
2022-01-30T23:47:45.730Z,29.6987,50.3717,10,4.2,mb,,96,6.681,0.48,us,us7000ghz5,2022-04-15T17:57:21.040Z,"19 km NW of Bandar-e Gen?veh, Iran",earthquake,9.3,1.7,0.186,8,reviewed,us,us
2022-01-22T21:54:27.245Z,27.5807,55.689,10,4.1,mb,,121,2.665,0.3,us,us7000gfy2,2022-04-09T20:18:51.040Z,"73 km NW of Bandar Abbas, Iran",earthquake,6.3,1.9,0.184,8,reviewed,us,us
2022-01-21T13:32:28.606Z,28.1076,52.1553,10,4.4,mb,,77,4.803,0.53,us,us7000gduy,2022-08-06T13:07:38.685Z,"91 km SSW of F?r?z?b?d, Iran",earthquake,4.9,1.9,0.095,32,reviewed,us,us
2022-01-21T12:49:42.361Z,28.071,52.1299,10,4.3,mb,,77,4.797,0.48,us,us7000gfvx,2022-04-01T17:40:37.040Z,"93 km NW of Mohr, Iran",earthquake,7.6,1.9,0.093,33,reviewed,us,us
2022-01-19T06:05:37.689Z,30.5469,50.5909,10,4.5,mb,,69,6.128,0.68,us,us7000gd3t,2022-04-01T17:40:18.040Z,"27 km S of Dehdasht, Iran",earthquake,7.2,1.9,0.069,62,reviewed,us,us
2022-01-16T04:25:31.904Z,29.1548,50.2316,10,4.6,mb,,53,6.776,0.92,us,us7000gcd5,2022-04-01T17:40:12.040Z,"15 km SW of Kh?rk, Iran",earthquake,7.7,1.8,0.063,79,reviewed,us,us
2022-01-16T02:49:21.573Z,29.194,50.3094,10,4.8,mb,,52,6.746,0.89,us,us7000gccw,2022-08-06T13:49:03.264Z,"7 km SSW of Kh?rk, Iran",earthquake,7.3,1,0.051,123,reviewed,us,us
2022-01-15T13:35:33.782Z,30.4586,57.3407,10,4.7,mb,,74,5.583,0.77,us,us7000gc8m,2022-08-06T13:55:49.125Z,"Kerman, Iran",earthquake,6.5,1.8,0.079,48,reviewed,us,us
2022-01-15T12:25:22.247Z,29.1072,50.3238,10,4.4,mb,,78,6.683,0.42,us,us7000gc8a,2022-04-01T17:40:10.040Z,"17 km S of Kh?rk, Iran",earthquake,6.7,1.6,0.076,49,reviewed,us,us
2022-01-11T21:21:56.484Z,25.4644,62.4473,10,4.7,mb,,122,5.678,0.61,us,us7000gb39,2022-03-19T22:07:48.040Z,"39 km NNE of Gwadar, Pakistan",earthquake,9.4,1.7,0.069,64,reviewed,us,us
2022-01-10T18:07:36.886Z,29.7699,50.9831,10,4.2,mb,,89,6.68,0.82,us,us7000gd79,2022-03-19T22:07:37.040Z,"49 km ENE of Bandar-e Gen?veh, Iran",earthquake,10,1.9,0.159,11,reviewed,us,us
2022-01-10T17:58:36.659Z,29.6652,51.1191,10,4,mb,,86,6.523,0.93,us,us7000gamp,2022-03-19T22:07:36.040Z,"44 km NNW of Bor?zj?n, Iran",earthquake,9.4,1.9,0.104,25,reviewed,us,us
2022-01-10T17:46:44.482Z,28.2228,57.0811,10,4.2,mb,,77,3.357,0.96,us,us7000gamg,2022-03-19T22:07:36.040Z,"119 km SSE of K?h Sef?d, Iran",earthquake,9.6,1.9,0.092,33,reviewed,us,us
2021-12-30T01:15:30.552Z,28.0725,56.6978,10,4.1,mb,,92,3.145,0.72,us,us7000g7vf,2022-03-05T23:10:55.040Z,"106 km NNE of Bandar Abbas, Iran",earthquake,10.2,1.9,0.131,19,reviewed,us,us
2021-12-27T07:31:55.711Z,27.711,56.2104,10,4.8,mww,,45,2.754,0.47,us,us6000gfkh,2022-03-05T23:10:44.040Z,"58 km N of Bandar Abbas, Iran",earthquake,8.7,1.8,0.098,10,reviewed,us,us
2021-12-24T21:39:37.563Z,29.7481,51.1246,10,4.1,mb,,75,6.578,0.86,us,us7000g9jz,2022-03-05T23:11:01.040Z,"53 km WNW of K?zer?n, Iran",earthquake,9.8,1.9,0.186,8,reviewed,us,us
2021-12-21T16:36:12.743Z,27.6775,56.114,10,4.6,mb,,53,2.722,0.6,us,us6000ge6h,2022-03-01T16:38:56.040Z,"56 km NNW of Bandar Abbas, Iran",earthquake,8.7,1.9,0.078,51,reviewed,us,us
2021-12-18T19:40:33.908Z,25.5047,60.8744,10,4,mb,,137,4.266,0.68,us,us6000gekf,2022-03-01T16:37:39.040Z,"33 km NE of Chabahar, Iran",earthquake,8.6,1.8,0.129,16,reviewed,us,us
2021-12-15T08:21:09.794Z,32.3102,49.693,10,5,mb,,39,4.335,1.06,us,us6000gccv,2022-02-24T21:01:03.040Z,"55 km NE of Masjed Soleym?n, Iran",earthquake,7.5,1.8,0.052,124,reviewed,us,us
2021-12-15T00:55:12.795Z,27.6327,56.2227,10,4,mb,,117,2.676,0.57,us,us6000gcb6,2022-02-24T21:00:57.040Z,"49 km N of Bandar Abbas, Iran",earthquake,6.6,1.9,0.126,17,reviewed,us,us
2021-12-14T21:23:02.950Z,32.3119,49.6937,10,4.9,mb,,63,4.334,0.77,us,us6000gc9g,2022-02-24T21:00:52.040Z,"55 km NE of Masjed Soleym?n, Iran",earthquake,6.7,1.4,0.049,133,reviewed,us,us
2021-12-14T15:34:53.927Z,27.6688,56.0484,10,4.4,mb,,61,2.716,0.56,us,us6000gc6k,2022-02-24T21:00:47.040Z,"58 km NNW of Bandar Abbas, Iran",earthquake,8.9,1.9,0.088,39,reviewed,us,us
2021-12-14T09:12:52.934Z,29.7974,51.1265,10,4.3,mb,,70,6.612,0.42,us,us6000gc4v,2022-02-24T21:00:44.040Z,"51 km SW of N?r?b?d, Iran",earthquake,9,1.9,0.111,23,reviewed,us,us
2021-12-11T18:56:06.766Z,30.8043,56.8578,10,4.8,mb,,69,5.865,0.68,us,us6000gbgn,2022-02-24T20:59:58.040Z,"28 km E of Zarand, Iran",earthquake,7.8,1.8,0.055,114,reviewed,us,us
2021-12-10T17:33:31.604Z,27.6582,56.1216,10,4.6,mb,,46,2.702,0.72,us,us6000gb96,2022-02-24T20:59:41.040Z,"54 km NNW of Bandar Abbas, Iran",earthquake,6,1.8,0.05,128,reviewed,us,us
2021-12-07T23:07:18.794Z,27.7371,56.1076,10,4.1,mb,,138,2.781,0.29,us,us6000gb8d,2022-02-12T23:07:33.040Z,"63 km NNW of Bandar Abbas, Iran",earthquake,11.1,1.9,0.158,11,reviewed,us,us
2021-12-01T01:42:32.753Z,27.6346,56.0251,10,4.1,mb,,128,2.683,0.8,us,us6000ga0l,2022-02-05T23:04:02.040Z,"55 km NNW of Bandar Abbas, Iran",earthquake,9.7,1.9,0.146,13,reviewed,us,us
2021-11-30T22:20:54.018Z,27.173,53.2896,10,4.3,mb,,115,3.434,0.56,us,us6000g817,2022-02-05T23:03:35.040Z,"58 km SE of Mohr, Iran",earthquake,9,1.9,0.101,28,reviewed,us,us
2021-11-30T03:47:47.672Z,27.8245,56.0317,10,4.1,mb,,90,2.871,0.83,us,us6000g8s6,2022-02-05T23:03:58.040Z,"74 km NNW of Bandar Abbas, Iran",earthquake,5.5,2,0.214,6,reviewed,us,us
2021-11-30T03:35:30.800Z,28.4298,56.7841,10,4.1,mb,,144,3.509,0.83,us,us6000g8ru,2022-02-05T23:03:57.040Z,"93 km S of K?h Sef?d, Iran",earthquake,9.8,2,0.233,5,reviewed,us,us
2021-11-28T17:14:43.551Z,27.706,56.0408,10,4.2,mb,,68,2.753,0.78,us,us6000g8gs,2022-02-05T23:03:51.040Z,"62 km NNW of Bandar Abbas, Iran",earthquake,5.3,1.9,0.083,42,reviewed,us,us
